#  n     IJK     IKJ     JIK     JKI     KIJ     KJI
#--- ------- ------- ------- ------- ------- -------
 530   0.700   0.091   0.696   0.972   0.148   0.985
 531   0.713   0.097   0.707   1.011   0.158   1.024
 532   0.712   0.099   0.705   0.998   0.164   1.009
 533   0.712   0.098   0.706   1.015   0.158   1.034
 534   0.714   0.097   0.708   1.002   0.151   1.008
 535   0.707   0.098   0.704   1.010   0.157   1.026
 536   0.708   0.097   0.705   0.982   0.163   0.994
 537   0.709   0.095   0.705   1.012   0.157   1.029
 538   0.708   0.092   0.701   0.992   0.149   1.008
 539   0.706   0.097   0.699   1.000   0.156   1.022
 540   0.706   0.099   0.696   0.966   0.160   0.975
 541   0.701   0.098   0.697   1.037   0.155   0.986
 542   0.700   0.094   0.695   0.970   0.148   0.981
 543   0.701   0.098   0.698   0.979   0.154   0.984
 544   0.699   0.094   0.710   0.979   0.163   1.009
 545   0.712   0.096   0.707   1.019   0.158   1.034
 546   0.720   0.094   0.708   1.022   0.151   1.026
 547   0.720   0.099   0.707   0.976   0.154   0.986
 548   0.700   0.097   0.697   0.994   0.164   1.012
 549   0.712   0.098   0.707   1.022   0.158   1.043
 550   0.712   0.097   0.707   1.007   0.151   1.024
 551   0.713   0.101   0.707   1.023   0.158   1.040
 552   0.713   0.098   0.708   0.991   0.164   1.003
 553   0.714   0.095   0.706   1.027   0.158   1.048
 554   0.714   0.095   0.708   1.011   0.151   0.992
 555   0.699   0.096   0.694   0.974   0.154   0.987
 556   0.698   0.098   0.707   1.002   0.164   1.021
 557   0.715   0.100   0.710   1.025   0.158   1.039
 558   0.702   0.094   0.698   0.973   0.147   0.983
 559   0.704   0.096   0.697   0.980   0.154   0.987
 560   0.701   0.094   0.703   0.966   0.160   0.971
 561   0.703   0.095   0.699   0.979   0.154   1.003
 562   0.714   0.093   0.710   1.016   0.151   1.030
 563   0.711   0.096   0.707   1.026   0.158   1.040
 564   0.714   0.099   0.707   1.002   0.163   1.017
 565   0.853   0.096   0.717   1.066   0.162   1.101
 566   0.707   0.095   0.697   0.972   0.147   0.982
 567   0.699   0.096   0.697   0.978   0.154   0.991
 568   0.698   0.094   0.698   0.967   0.161   1.011
 569   0.703   0.093   0.697   1.015   0.157   1.054
 570   0.703   0.090   0.698   0.974   0.147   0.982
 571   0.700   0.093   0.696   0.980   0.157   1.051
 572   0.714   0.100   0.710   0.973   0.160   0.980
 573   0.705   0.095   0.698   0.983   0.155   0.996
 574   0.713   0.095   0.709   0.977   0.148   0.984
 575   0.704   0.096   0.702   0.994   0.155   1.006
 576   0.944   0.092   0.991   1.160   0.164   1.204
 577   0.716   0.095   0.713   1.051   0.159   1.072
 578   0.711   0.090   0.709   1.020   0.151   1.026
 579   0.703   0.094   0.699   0.981   0.155   0.990
 580   0.704   0.097   0.699   0.974   0.161   0.981
 581   0.704   0.095   0.700   0.982   0.155   0.993
 582   0.703   0.094   0.701   0.976   0.148   0.985
 583   0.704   0.096   0.701   0.980   0.155   0.995
 584   0.704   0.094   0.700   0.964   0.160   0.972
 585   0.705   0.092   0.696   1.038   0.154   1.042
 586   0.708   0.091   0.697   0.972   0.147   0.985
 587   0.701   0.093   0.698   0.979   0.154   0.993
 588   0.700   0.096   0.698   0.970   0.160   1.035
 589   0.717   0.097   0.713   1.042   0.159   1.070
 590   0.716   0.096   0.713   1.021   0.152   1.048
 591   0.714   0.097   0.710   1.054   0.159   1.071
 592   0.715   0.095   0.714   1.002   0.164   1.022
 593   0.715   0.095   0.710   1.050   0.159   1.071
 594   0.714   0.092   0.710   1.029   0.152   1.049
 595   0.715   0.095   0.711   1.050   0.159   1.068
 596   0.715   0.098   0.710   1.014   0.164   1.038
 597   0.715   0.096   0.704   1.038   0.159   1.063
 598   0.712   0.094   0.706   1.025   0.150   1.023
 599   0.704   0.096   0.699   0.986   0.155   0.995
 600   0.703   0.095   0.701   0.973   0.160   0.983
 601   0.704   0.092   0.700   0.988   0.155   1.001
 602   0.705   0.091   0.701   0.980   0.148   0.989
 603   0.705   0.094   0.700   0.988   0.155   0.997
 604   0.705   0.098   0.700   0.976   0.161   0.989
 605   0.717   0.097   0.704   0.989   0.155   1.000
 606   0.705   0.093   0.701   0.983   0.148   0.994
 607   0.705   0.095   0.701   0.985   0.155   1.001
 608   0.700   0.092   0.711   0.974   0.160   0.993
 609   0.702   0.092   0.699   1.005   0.160   1.087
 610   0.717   0.093   0.710   1.034   0.154   1.063
 611   0.716   0.094   0.712   1.057   0.163   1.090
 612   0.717   0.099   0.710   1.018   0.165   1.052
 613   0.720   0.096   0.712   1.059   0.162   1.101
 614   0.718   0.096   0.714   1.041   0.155   1.077
 615   0.719   0.100   0.712   1.067   0.163   1.099
 616   0.720   0.098   0.714   1.013   0.168   1.045
 617   0.719   0.097   0.716   1.071   0.163   1.103
 618   0.719   0.095   0.702   0.980   0.149   1.069
 619   0.720   0.095   0.713   1.064   0.164   1.097
 620   0.719   0.100   0.713   1.029   0.169   1.061
 621   0.708   0.094   0.707   1.070   0.164   1.102
 622   0.721   0.097   0.714   1.053   0.150   1.002
 623   0.704   0.095   0.701   1.035   0.158   1.015
 624   0.706   0.094   0.706   0.975   0.163   1.005
 625   0.706   0.092   0.714   1.080   0.166   1.108
 626   0.723   0.095   0.717   1.052   0.157   1.081
 627   0.716   0.095   0.711   1.072   0.163   1.109
 628   0.715   0.097   0.698   0.976   0.163   0.999
 629   0.702   0.093   0.699   0.993   0.157   1.018
 630   0.716   0.096   0.716   1.066   0.159   1.119
 631   0.729   0.095   0.703   1.004   0.159   1.083
 632   0.724   0.099   0.715   1.010   0.170   1.013
 633   0.706   0.092   0.703   0.993   0.159   1.029
 634   0.705   0.091   0.702   0.986   0.153   1.021
 635   0.708   0.093   0.703   1.004   0.162   1.036
 636   0.708   0.096   0.701   0.985   0.167   1.089
 637   0.723   0.099   0.718   1.087   0.170   1.138
 638   0.720   0.095   0.714   1.056   0.163   1.106
 639   0.720   0.098   0.715   1.100   0.169   1.150
 640   1.256   0.094   1.291   1.988   0.178   1.999
 641   0.725   0.097   0.705   1.013   0.162   1.054
 642   0.721   0.095   0.717   0.989   0.156   1.031
 643   0.707   0.095   0.704   1.003   0.164   1.044
 644   0.708   0.096   0.702   0.988   0.178   1.109
 645   0.725   0.100   0.719   1.109   0.173   1.157
 646   0.724   0.096   0.713   0.993   0.158   1.046
 647   0.707   0.095   0.703   1.005   0.174   1.138
 648   0.724   0.098   0.717   1.032   0.182   1.107
 649   0.723   0.097   0.721   1.110   0.175   1.191
 650   0.724   0.095   0.717   1.053   0.161   1.047
 651   0.710   0.093   0.706   1.079   0.176   1.083
 652   0.704   0.095   0.700   0.991   0.173   1.060
 653   0.705   0.095   0.702   1.007   0.169   1.076
 654   0.703   0.093   0.703   0.995   0.162   1.050
 655   0.709   0.095   0.705   1.011   0.177   1.173
 656   0.723   0.094   0.710   0.988   0.175   1.064
 657   0.708   0.093   0.706   1.013   0.174   1.087
 658   0.708   0.091   0.704   1.029   0.174   1.083
 659   0.709   0.094   0.705   1.012   0.169   1.084
 660   0.709   0.097   0.704   1.062   0.187   1.164
 661   0.727   0.100   0.722   1.126   0.181   1.212
 662   0.721   0.097   0.715   1.146   0.202   1.202
 663   0.722   0.099   0.715   1.118   0.183   1.218
 664   0.723   0.097   0.713   1.032   0.190   1.139
 665   0.720   0.096   0.715   1.123   0.182   1.247
 666   0.731   0.096   0.707   1.036   0.177   1.129
 667   0.710   0.095   0.722   1.141   0.190   1.263
 668   0.710   0.097   0.719   1.060   0.197   1.182
 669   0.723   0.098   0.721   1.118   0.192   1.147
 670   0.710   0.094   0.707   1.021   0.178   1.138
 671   0.710   0.096   0.707   1.048   0.186   1.173
 672   0.710   0.094   0.717   1.014   0.190   1.144
 673   0.709   0.093   0.709   1.033   0.186   1.179
 674   0.709   0.091   0.707   1.023   0.179   1.151
 675   0.710   0.093   0.708   1.158   0.199   1.316
 676   0.730   0.100   0.719   1.073   0.200   1.217
 677   0.732   0.098   0.722   1.184   0.190   1.192
 678   0.713   0.093   0.709   1.157   0.199   1.276
 679   0.713   0.095   0.710   1.060   0.189   1.214
 680   0.710   0.095   0.711   1.007   0.192   1.151
 681   0.711   0.092   0.710   1.045   0.190   1.216
 682   0.711   0.091   0.710   1.033   0.182   1.182
 683   0.720   0.094   0.709   1.170   0.190   1.342
 684   0.712   0.097   0.708   1.080   0.208   1.248
 685   0.730   0.101   0.726   1.201   0.192   1.370
 686   0.733   0.098   0.719   1.122   0.199   1.253
 687   0.731   0.101   0.726   1.196   0.207   1.407
 688   0.732   0.101   0.727   1.071   0.216   1.231
 689   0.732   0.099   0.728   1.206   0.213   1.428
 690   0.731   0.097   0.718   1.084   0.196   1.267
 691   0.710   0.094   0.726   1.188   0.205   1.311
 692   0.714   0.098   0.710   1.045   0.212   1.254
 693   0.714   0.096   0.712   1.134   0.212   1.357
 694   0.713   0.094   0.718   1.151   0.210   1.366
 695   0.731   0.102   0.724   1.234   0.224   1.501
 696   0.715   0.096   0.711   1.035   0.218   1.201
 697   0.715   0.094   0.713   1.094   0.214   1.288
 698   0.715   0.092   0.711   1.079   0.210   1.283
 699   0.727   0.101   0.729   1.244   0.228   1.516
 700   0.730   0.102   0.720   1.107   0.234   1.346
 701   0.731   0.101   0.723   1.256   0.216   1.438
 702   0.712   0.093   0.710   1.090   0.217   1.344
 703   0.733   0.101   0.722   1.266   0.235   1.595
 704   0.983   0.102   1.073   1.308   0.250   1.422
 705   0.730   0.100   0.726   1.324   0.239   1.605
 706   0.733   0.098   0.727   1.199   0.233   1.380
 707   0.717   0.096   0.723   1.343   0.229   1.492
 708   0.717   0.100   0.718   1.123   0.236   1.326
 709   0.717   0.099   0.717   1.185   0.249   1.663
 710   0.739   0.097   0.715   1.142   0.232   1.407
 711   0.717   0.100   0.717   1.186   0.239   1.528
 712   0.723   0.099   0.714   1.092   0.244   1.218
 713   0.716   0.099   0.719   1.273   0.261   1.640
 714   0.737   0.101   0.729   1.244   0.244   1.460
 715   0.723   0.098   0.721   1.341   0.248   1.601
 716   0.734   0.107   0.725   1.172   0.271   1.428
 717   0.734   0.106   0.730   1.476   0.256   1.692
 718   0.736   0.103   0.735   1.259   0.251   1.512
 719   0.724   0.109   0.739   1.455   0.260   1.649
 720   0.726   0.100   0.725   1.131   0.264   1.262
 721   0.724   0.100   0.726   1.329   0.282   1.657
 722   0.721   0.097   0.720   1.227   0.262   1.502
 723   0.721   0.099   0.726   1.346   0.266   1.657
 724   0.726   0.105   0.724   1.240   0.286   1.473
 725   0.735   0.105   0.731   1.642   0.289   1.869
 726   0.742   0.112   0.738   1.353   0.285   1.605
 727   0.743   0.116   0.741   1.516   0.278   1.683
 728   0.747   0.115   0.737   1.151   0.285   1.239
 729   0.725   0.111   0.749   1.617   0.302   1.821
 730   0.746   0.121   0.741   1.415   0.288   1.585
 731   0.726   0.119   0.735   1.545   0.292   1.787
 732   0.723   0.127   0.729   1.268   0.297   1.440
 733   0.726   0.125   0.737   1.568   0.297   1.811
 734   0.727   0.123   0.743   1.419   0.300   1.611
 735   0.752   0.130   0.749   1.650   0.303   1.925
 736   0.790   0.129   0.753   1.254   0.329   1.365
 737   0.752   0.132   0.759   1.756   0.332   1.980
 738   0.770   0.132   0.749   1.623   0.335   1.730
 739   0.749   0.131   0.754   1.849   0.332   1.990
 740   0.762   0.145   0.748   1.362   0.321   1.480
 741   0.737   0.138   0.745   1.736   0.326   1.876
 742   0.740   0.145   0.740   1.578   0.325   1.744
 743   0.752   0.154   0.749   1.925   0.351   2.041
 744   0.759   0.160   0.739   1.211   0.335   1.363
 745   0.762   0.151   0.749   1.704   0.333   1.845
 746   0.746   0.152   0.751   1.564   0.335   1.682
 747   0.741   0.155   0.752   1.849   0.345   1.946
 748   0.748   0.162   0.744   1.388   0.348   1.529
 749   0.759   0.160   0.756   2.027   0.374   2.098
 750   0.762   0.167   0.749   1.596   0.348   1.779
 751   0.756   0.163   0.751   2.006   0.357   2.044
 752   0.799   0.172   0.752   1.261   0.366   1.399
 753   0.755   0.165   0.763   1.846   0.368   1.966
 754   0.752   0.174   0.765   1.678   0.386   1.824
 755   0.789   0.181   0.769   2.125   0.378   2.065
 756   0.777   0.188   0.758   1.417   0.396   1.610
 757   0.767   0.186   0.760   2.100   0.383   2.090
 758   0.761   0.183   0.753   1.673   0.381   1.768
 759   0.761   0.190   0.761   2.171   0.408   2.221
 760   0.781   0.198   0.759   1.283   0.412   1.438
 761   0.764   0.189   0.766   2.059   0.394   2.068
 762   0.739   0.188   0.756   1.359   0.401   1.525
 763   0.766   0.196   0.767   2.097   0.402   2.041
 764   0.774   0.206   0.756   1.405   0.410   1.595
 765   0.775   0.202   0.767   2.192   0.416   2.216
 766   0.794   0.202   0.755   1.716   0.414   1.819
 767   0.756   0.208   0.766   2.212   0.417   2.244
 768   2.131   0.227   2.315  12.621   0.451  12.561
 769   0.760   0.207   0.775   2.215   0.444   2.329
 770   0.799   0.208   0.767   1.743   0.447   1.846
 771   0.774   0.210   0.767   1.708   0.439   2.132
 772   0.788   0.216   0.759   1.414   0.440   1.645
 773   0.768   0.210   0.771   2.245   0.440   2.232
 774   0.776   0.207   0.762   1.693   0.442   1.858
 775   0.779   0.212   0.768   2.256   0.449   2.244
 776   0.793   0.213   0.763   1.283   0.454   1.530
 777   0.796   0.214   0.777   2.265   0.452   2.391
 778   0.804   0.214   0.770   1.752   0.467   1.913
 779   0.780   0.212   0.767   2.261   0.461   2.251
 780   0.760   0.223   0.761   1.427   0.464   1.611
 781   0.774   0.218   0.772   2.289   0.462   2.277
 782   0.797   0.220   0.770   1.755   0.467   1.934
 783   0.787   0.219   0.770   2.343   0.470   2.334
 784   0.821   0.226   0.766   1.317   0.492   1.551
 785   0.807   0.222   0.788   2.346   0.491   2.346
 786   0.805   0.217   0.771   1.753   0.485   1.938
 787   0.798   0.218   0.755   2.283   0.482   2.321
 788   0.817   0.227   0.765   1.433   0.488   1.728
 789   0.790   0.223   0.776   2.314   0.488   2.365
 790   0.803   0.220   0.766   1.749   0.487   1.932
 791   0.814   0.232   0.774   2.369   0.496   2.354
 792   0.833   0.227   0.773   1.308   0.515   1.576
 793   0.815   0.222   0.781   2.346   0.504   2.430
 794   0.823   0.228   0.775   1.758   0.503   1.990
 795   0.801   0.224   0.775   2.313   0.504   2.417
 796   0.857   0.242   0.772   1.456   0.526   1.794
 797   0.807   0.234   0.778   2.387   0.518   2.469
 798   0.823   0.235   0.775   1.769   0.523   2.008
 799   0.780   0.240   0.780   1.824   0.526   2.067
 800   0.884   0.233   0.760   1.309   0.518   1.511
 801   0.803   0.231   0.758   2.370   0.516   2.417
 802   0.817   0.229   0.764   1.768   0.513   2.018
 803   0.799   0.240   0.787   2.388   0.531   2.476
 804   0.848   0.243   0.768   1.432   0.524   1.784
 805   0.819   0.240   0.779   2.333   0.534   2.478
 806   0.830   0.240   0.774   1.767   0.534   2.046
 807   0.811   0.246   0.780   2.458   0.527   2.445
 808   0.844   0.239   0.765   1.309   0.534   1.576
 809   0.796   0.237   0.782   2.103   0.532   2.322
 810   0.817   0.235   0.769   1.772   0.535   2.050
 811   0.811   0.244   0.788   2.429   0.549   2.522
 812   0.849   0.253   0.779   1.463   0.559   1.844
 813   0.825   0.247   0.779   2.366   0.540   2.488
 814   0.839   0.248   0.773   1.767   0.537   2.027
 815   0.809   0.249   0.780   2.467   0.544   2.487
 816   0.836   0.245   0.769   1.358   0.555   1.589
 817   0.827   0.247   0.788   2.416   0.554   2.503
 818   0.813   0.240   0.770   1.784   0.556   2.116
 819   0.855   0.254   0.800   2.339   0.557   2.482
 820   0.854   0.250   0.765   1.454   0.564   1.870
 821   0.831   0.253   0.786   2.407   0.550   2.513
 822   0.810   0.246   0.774   1.768   0.543   2.073
 823   0.821   0.249   0.775   2.452   0.552   2.549
 824   0.846   0.251   0.766   1.341   0.566   1.623
 825   0.840   0.253   0.796   2.479   0.554   2.573
 826   0.821   0.252   0.773   1.772   0.552   2.052
 827   0.831   0.254   0.786   2.453   0.572   2.534
 828   0.864   0.257   0.766   1.444   0.574   1.869
 829   0.825   0.252   0.781   2.434   0.565   2.521
 830   0.836   0.253   0.769   1.751   0.562   2.098
 831   0.831   0.262   0.781   2.474   0.568   2.549
 832   1.198   0.260   1.161   1.509   0.583   1.808
 833   0.816   0.255   0.776   2.438   0.579   2.550
 834   0.844   0.253   0.801   1.775   0.571   2.135
 835   0.819   0.257   0.787   2.411   0.581   2.584
 836   0.882   0.266   0.770   1.447   0.584   1.882
 837   0.840   0.264   0.781   2.440   0.584   2.610
 838   0.844   0.265   0.785   1.774   0.570   2.157
 839   0.818   0.266   0.779   2.518   0.587   2.619
 840   0.833   0.269   0.783   1.299   0.591   1.543
 841   0.830   0.262   0.784   2.440   0.581   2.556
 842   0.851   0.266   0.767   1.779   0.585   2.159
 843   0.835   0.270   0.789   2.461   0.578   2.615
 844   0.860   0.270   0.770   1.446   0.584   1.887
 845   0.829   0.267   0.781   2.436   0.583   2.610
 846   0.854   0.270   0.780   1.772   0.581   2.189
 847   0.845   0.275   0.786   2.503   0.594   2.628
 848   0.854   0.267   0.757   1.357   0.604   1.633
 849   0.841   0.265   0.784   2.467   0.590   2.612
 850   0.855   0.266   0.794   1.767   0.585   2.174
 851   0.814   0.270   0.784   2.319   0.599   2.533
 852   0.907   0.278   0.771   1.468   0.601   1.913
 853   0.850   0.274   0.784   2.498   0.597   2.667
 854   0.858   0.276   0.784   1.776   0.599   2.179
 855   0.837   0.276   0.778   2.462   0.601   2.575
 856   0.884   0.273   0.766   1.358   0.598   1.649
 857   0.846   0.275   0.785   2.498   0.604   2.625
 858   0.850   0.271   0.780   1.788   0.601   2.169
 859   0.834   0.273   0.780   2.459   0.608   2.665
 860   0.886   0.280   0.773   1.449   0.599   1.917
 861   0.831   0.276   0.781   2.485   0.606   2.665
 862   0.856   0.281   0.780   1.851   0.597   2.142
 863   0.830   0.277   0.776   2.525   0.598   2.631
 864   0.990   0.278   0.761   1.390   0.606   1.634
 865   0.846   0.277   0.780   2.459   0.601   2.612
 866   0.871   0.275   0.768   1.764   0.606   2.208
 867   0.847   0.280   0.790   2.498   0.612   2.650
 868   0.884   0.282   0.766   1.435   0.607   1.900
 869   0.839   0.279   0.782   2.494   0.608   2.656
 870   0.833   0.278   0.768   1.757   0.602   2.147
 871   0.852   0.285   0.782   2.510   0.615   2.630
 872   0.891   0.284   0.790   1.382   0.612   1.666
 873   0.858   0.281   0.791   2.547   0.603   2.663
 874   0.839   0.277   0.779   1.765   0.606   2.147
 875   0.845   0.281   0.784   2.470   0.605   2.670
 876   0.895   0.287   0.762   1.463   0.609   1.943
 877   0.852   0.285   0.786   2.465   0.612   2.653
 878   0.837   0.280   0.767   1.778   0.602   2.232
 879   0.845   0.283   0.778   2.517   0.606   2.640
 880   0.864   0.280   0.762   1.376   0.609   1.667
 881   0.855   0.283   0.788   2.534   0.613   2.672
 882   0.873   0.279   0.794   1.774   0.601   2.242
 883   0.843   0.281   0.785   2.449   0.618   2.659
 884   0.927   0.289   0.765   1.450   0.610   1.935
 885   0.841   0.282   0.780   2.467   0.615   2.636
 886   0.832   0.285   0.772   1.770   0.605   2.106
 887   0.850   0.284   0.769   2.506   0.621   2.655
 888   0.869   0.283   0.761   1.382   0.613   1.694
 889   0.849   0.283   0.790   2.502   0.612   2.662
 890   0.865   0.280   0.772   1.785   0.606   2.229
 891   0.838   0.284   0.781   2.510   0.619   2.686
 892   0.892   0.285   0.767   1.451   0.613   1.949
 893   0.852   0.286   0.782   2.452   0.617   2.675
 894   0.874   0.287   0.782   1.794   0.618   2.230
 895   0.836   0.285   0.788   2.562   0.618   2.703
 896   1.689   0.288   1.704   2.163   0.622   2.503
 897   0.839   0.283   0.786   2.559   0.618   2.705
 898   0.858   0.279   0.768   1.776   0.609   2.216
 899   0.852   0.280   0.794   2.522   0.614   2.698
 900   0.903   0.287   0.773   1.454   0.618   1.952
 901   0.845   0.281   0.780   2.473   0.614   2.692
 902   0.868   0.286   0.782   1.790   0.612   2.202
 903   0.846   0.282   0.776   2.532   0.621   2.671
 904   0.869   0.281   0.759   1.376   0.618   1.686
 905   0.847   0.280   0.791   2.564   0.623   2.731
 906   0.877   0.282   0.773   1.786   0.622   2.221
 907   0.852   0.282   0.795   2.497   0.614   2.732
 908   0.907   0.287   0.791   1.461   0.619   1.960
 909   0.843   0.280   0.785   2.510   0.614   2.723
 910   0.881   0.282   0.772   1.913   0.614   2.235
 911   0.888   0.286   0.783   2.531   0.617   2.680
 912   0.862   0.282   0.756   1.376   0.621   1.661
 913   0.851   0.281   0.785   2.561   0.618   2.754
 914   0.875   0.277   0.779   1.780   0.624   2.244
 915   0.854   0.281   0.798   2.486   0.619   2.700
 916   0.925   0.285   0.771   1.465   0.626   1.963
 917   0.851   0.283   0.781   2.436   0.619   2.659
 918   0.866   0.281   0.773   1.778   0.619   2.229
 919   0.851   0.280   0.781   2.552   0.627   2.722
 920   0.900   0.282   0.767   1.401   0.622   1.690
 921   0.842   0.277   0.776   2.472   0.621   2.666
 922   0.881   0.280   0.773   1.780   0.637   2.245
 923   0.835   0.281   0.783   2.329   0.625   2.523
 924   0.906   0.286   0.777   1.454   0.634   1.958
 925   0.859   0.283   0.786   2.514   0.632   2.716
 926   0.865   0.284   0.781   1.754   0.632   2.222
 927   0.859   0.284   0.778   2.527   0.631   2.694
 928   1.019   0.280   0.767   1.412   0.632   1.657
 929   0.867   0.281   0.786   2.496   0.633   2.733
 930   0.862   0.282   0.782   1.781   0.632   2.241
 931   0.850   0.277   0.776   2.411   0.626   2.660
 932   0.922   0.280   0.770   1.442   0.628   1.950
 933   0.857   0.285   0.788   2.497   0.627   2.715
 934   0.872   0.280   0.772   1.786   0.632   2.235
 935   0.846   0.284   0.785   2.583   0.633   2.720
 936   0.886   0.287   0.757   1.368   0.629   1.655
 937   0.849   0.281   0.805   2.531   0.626   2.680
 938   0.881   0.280   0.768   1.777   0.631   2.209
 939   0.850   0.284   0.794   2.471   0.637   2.699
 940   0.936   0.296   0.777   1.488   0.629   1.955
 941   0.863   0.284   0.781   2.469   0.630   2.681
 942   0.853   0.280   0.773   1.775   0.629   2.257
 943   0.842   0.281   0.776   2.508   0.627   2.681
 944   0.881   0.284   0.766   1.406   0.632   1.683
 945   0.860   0.277   0.784   2.556   0.629   2.711
 946   0.866   0.284   0.773   1.776   0.631   2.250
 947   0.850   0.279   0.781   2.513   0.630   2.713
 948   0.926   0.283   0.769   1.474   0.636   1.976
 949   0.864   0.289   0.782   2.501   0.636   2.712
 950   0.867   0.281   0.773   1.782   0.628   2.230
 951   0.856   0.290   0.781   2.567   0.639   2.698
 952   0.888   0.282   0.761   1.400   0.633   1.724
 953   0.852   0.281   0.788   2.542   0.638   2.737
 954   0.885   0.287   0.777   1.789   0.638   2.255
 955   0.864   0.288   0.787   2.524   0.633   2.737
 956   0.918   0.285   0.781   1.451   0.638   1.955
 957   0.858   0.284   0.785   2.418   0.633   2.699
 958   0.847   0.284   0.772   1.776   0.633   2.247
 959   0.850   0.286   0.779   2.553   0.639   2.697
 960   1.261   0.285   1.173   1.545   0.635   2.003
 961   0.844   0.284   0.779   2.550   0.633   2.717
 962   0.863   0.286   0.771   1.794   0.637   2.257
 963   0.868   0.290   0.781   2.506   0.641   2.719
 964   0.910   0.295   0.770   1.449   0.637   1.961
 965   0.868   0.291   0.782   2.520   0.639   2.737
 966   0.864   0.290   0.776   1.789   0.635   2.256
 967   0.866   0.290   0.779   2.542   0.637   2.705
 968   0.904   0.295   0.770   1.405   0.644   1.717
 969   0.862   0.293   0.787   2.526   0.640   2.697
 970   0.878   0.292   0.783   1.797   0.639   2.259
 971   0.871   0.291   0.781   2.511   0.641   2.739
 972   0.934   0.295   0.769   1.466   0.647   1.989
 973   0.864   0.292   0.772   2.498   0.640   2.732
 974   0.864   0.294   0.776   1.782   0.639   2.259
 975   0.858   0.294   0.771   2.587   0.648   2.746
 976   0.877   0.293   0.761   1.405   0.641   1.670
 977   0.858   0.291   0.781   2.519   0.644   2.693
 978   0.861   0.295   0.781   1.775   0.637   2.252
 979   0.873   0.294   0.782   2.529   0.640   2.743
 980   0.901   0.295   0.790   1.457   0.652   1.983
 981   0.877   0.293   0.779   2.520   0.643   2.724
 982   0.870   0.294   0.785   1.795   0.644   2.254
 983   1.061   0.295   0.823   2.536   0.648   2.795
 984   0.918   0.297   0.773   1.428   0.648   1.710
 985   0.865   0.294   0.788   2.575   0.647   2.736
 986   0.881   0.292   0.771   1.813   0.647   2.263
 987   0.903   0.294   0.785   2.466   0.645   2.748
 988   0.929   0.295   0.769   1.452   0.651   1.983
 989   0.883   0.294   0.778   2.545   0.644   2.750
 990   0.864   0.294   0.797   1.794   0.647   2.273
 991   0.856   0.296   0.777   2.531   0.647   2.673
 992   1.009   0.291   0.767   1.425   0.649   1.666
 993   1.032   0.292   0.815   2.582   0.649   2.777
 994   0.889   0.295   0.789   1.796   0.650   2.251
 995   0.871   0.296   0.775   2.523   0.652   2.749
 996   0.933   0.296   0.774   1.446   0.648   1.987
 997   0.889   0.295   0.787   2.499   0.647   2.746
 998   0.875   0.293   0.773   1.794   0.644   2.243
 999   1.007   0.297   0.819   2.519   0.646   2.779
1000   0.914   0.294   0.766   1.413   0.646   1.709
1001   0.857   0.292   0.784   2.562   0.645   2.753
1002   0.890   0.293   0.781   1.802   0.650   2.269
1003   0.878   0.293   0.787   2.534   0.653   2.744
1004   0.945   0.294   0.770   1.466   0.648   1.985
1005   0.901   0.293   0.781   2.532   0.644   2.754
1006   0.879   0.294   0.776   1.786   0.646   2.202
1007   0.864   0.294   0.781   2.538   0.652   2.719
1008   0.885   0.290   0.763   1.400   0.648   1.671
1009   0.861   0.292   0.785   2.564   0.648   2.716
1010   0.885   0.292   0.779   1.790   0.649   2.248
1011   0.912   0.292   0.793   2.534   0.647   2.757
1012   0.939   0.297   0.774   1.475   0.653   1.975
1013   0.904   0.291   0.784   2.458   0.648   2.729
1014   0.885   0.295   0.783   1.802   0.648   2.277
1015   0.861   0.292   0.783   2.574   0.653   2.723
1016   0.902   0.295   0.763   1.419   0.657   1.724
1017   0.862   0.289   0.798   2.586   0.648   2.744
1018   0.887   0.291   0.777   1.807   0.645   2.286
1019   0.909   0.287   0.787   2.524   0.647   2.757
1020   0.949   0.294   0.775   1.469   0.647   1.956
1021   0.894   0.283   0.783   2.527   0.648   2.767
1022   0.877   0.294   0.784   1.815   0.649   2.272
1023   0.861   0.265   0.777   2.749   0.649   2.894
1024   5.481   0.291   4.568  16.247   0.654  16.324
#--- ------- ------- ------- ------- ------- -------
